343	37
344	38
345	38
346	38
347	38
348	39
349	39
350	39
351	39
352	40
353	40
354	40
355	40
356	41
357	41
358	41
359	41
360	42
361	42
362	42
363	42
364	43
365	43
366	43
367	43
368	44
369	44
370	44
371	44
372	45
373	45
374	45
375	45
376	46
377	46
378	46
379	46
380	47
381	47
382	47
383	47
384	48
385	48
386	48
387	48
388	49
389	49
390	49
391	49
392	50
393	50
394	50
395	50
396	51
397	51
398	51
399	51
400	52
401	52
402	52
403	52
404	53
405	53
406	53
407	53
408	54
409	54
410	54
411	54
412	55
413	55
414	55
415	55
416	56
417	56
418	56
419	56
420	57
421	57
422	57
423	57
424	58
425	58
426	58
427	58
428	59
429	59
430	59
431	59
432	60
433	60
434	60
435	60
436	61
437	61
438	61
439	61
440	62
441	62
442	62
443	62
444	63
445	63
446	63
447	63
448	8
449	8
450	8
451	8
452	9
453	9
454	9
455	9
456	10
457	10
458	10
459	10
460	11
461	11
462	11
463	11
464	12
465	12
466	12
467	12
468	13
469	13
470	13
471	13
472	14
473	14
474	14
475	14
476	15
477	15
478	15
479	15
480	16
481	16
482	16
483	16
484	17
485	17
486	17
487	17
488	18
489	18
490	18
491	18
492	19
493	19
494	19
495	19
496	20
497	20
498	20
499	20
500	21
501	21
502	21
503	21
504	22
505	22
506	22
507	22
508	23
509	23
510	23
511	23
512	24
513	24
514	24
515	24
516	25
517	25
518	25
519	25
520	26
521	26
522	26
523	26
524	27
525	27
526	27
527	27
528	28
529	28
530	28
531	28
532	29
533	29
534	29
535	29
536	30
537	30
538	30
539	30
540	31
541	31
542	31
543	31
544	32
545	32
546	32
547	32
548	33
549	33
550	33
551	33
552	34
553	34
554	34
555	34
556	35
557	35
558	35
559	35
560	36
561	36
562	36
563	36
564	37
565	37
566	37
567	37
568	38
569	38
570	38
571	38
572	39
573	39
574	39
575	39
576	40
577	40
578	40
579	40
580	41
581	41
582	41
583	41
584	42
585	42
586	42
587	42
588	43
589	43
590	43
591	43
592	44
593	44
594	44
595	44
596	45
597	45
598	45
599	45
600	46
601	46
602	46
603	46
604	47
605	47
606	47
607	47
608	48
609	48
610	48
611	48
612	49
613	49
614	49
615	49
616	50
617	50
618	50
619	50
620	51
621	51
622	51
623	51
624	52
625	52
626	52
627	52
628	53
629	53
630	53
631	53
632	54
633	54
634	54
635	54
636	55
637	55
638	55
639	55
640	56
641	56
642	56
643	56
644	57
645	57
646	57
647	57
648	58
649	58
650	58
651	58
652	59
653	59
654	59
655	59
656	60
657	60
658	60
659	60
660	61
661	61
662	61
663	61
664	62
665	62
666	62
667	62
668	63
669	63
670	63
671	63
672	8
673	8
674	8
675	8
676	9
677	9
678	9
679	9
680	10
681	10
682	10
683	10
684	11
685	11
686	11
687	11
688	12
689	12
690	12
691	12
692	13
693	13
694	13
695	13
696	14
697	14
698	14
699	14
700	15
701	15
702	15
703	15
704	16
705	16
706	16
707	16
708	17
709	17
710	17
711	17
712	18
713	18
714	18
715	18
716	19
717	19
718	19
719	19
720	20
721	20
722	20
723	20
724	21
725	21
726	21
727	21
728	22
729	22
730	22
731	22
732	23
733	23
734	23
735	23
736	24
737	24
738	24
739	24
740	25
741	25
742	25
743	25
744	26
745	26
746	26
747	26
748	27
749	27
750	27
751	27
752	28
753	28
754	28
755	28
756	29
757	29
758	29
759	29
760	30
761	30
762	30
763	30
